DayOfWeek,DepTime,TaxiOut,DepTime_Min
3,1242.0,18.0,762.0
3,844.0,24.0,524.0
3,718.0,21.0,438.0
3,1206.0,22.0,726.0
3,1109.0,39.0,669.0
3,1753.0,24.0,1073.0
3,1957.0,32.0,1197.0
3,710.0,22.0,430.0
3,857.0,35.0,537.0
3,2004.0,43.0,1204.0
3,913.0,20.0,553.0
3,1555.0,17.0,955.0
3,1058.0,32.0,658.0
3,1253.0,21.0,773.0
3,1832.0,32.0,1112.0
3,912.0,45.0,552.0
3,1112.0,23.0,672.0
3,1809.0,33.0,1089.0
3,1846.0,30.0,1126.0
3,922.0,28.0,562.0
3,1608.0,23.0,968.0
3,1711.0,18.0,1031.0
3,1041.0,20.0,641.0
3,1423.0,21.0,863.0
3,1823.0,38.0,1103.0
3,953.0,28.0,593.0
3,1415.0,16.0,855.0
3,1104.0,29.0,664.0
3,1602.0,26.0,962.0
3,855.0,35.0,535.0
3,1545.0,23.0,945.0
3,755.0,14.0,475.0
3,1058.0,24.0,658.0
3,726.0,17.0,446.0
3,1647.0,22.0,1007.0
3,912.0,31.0,552.0
3,1755.0,20.0,1075.0
3,1616.0,25.0,976.0
3,853.0,31.0,533.0
3,905.0,31.0,545.0
3,1758.0,41.0,1078.0
3,1808.0,36.0,1088.0
3,857.0,40.0,537.0
3,1908.0,27.0,1148.0
3,1644.0,20.0,1004.0
3,1749.0,31.0,1069.0
3,928.0,26.0,568.0
3,2020.0,37.0,1220.0
3,1552.0,23.0,952.0
3,1613.0,27.0,973.0
3,1028.0,17.0,628.0
3,1240.0,14.0,760.0
3,1816.0,36.0,1096.0
3,1031.0,22.0,631.0
3,2008.0,34.0,1208.0
3,1048.0,22.0,648.0
3,1307.0,24.0,787.0
3,2016.0,24.0,1216.0
3,659.0,52.0,419.0
3,640.0,25.0,400.0
3,1037.0,30.0,637.0
3,844.0,19.0,524.0
3,1815.0,33.0,1095.0
3,1830.0,38.0,1110.0
3,1004.0,21.0,604.0
3,707.0,25.0,427.0
3,1031.0,25.0,631.0
3,1840.0,30.0,1120.0
3,1053.0,33.0,653.0
3,1438.0,16.0,878.0
3,1206.0,20.0,726.0
3,2017.0,44.0,1217.0
3,1808.0,33.0,1088.0
3,559.0,21.0,359.0
3,1349.0,15.0,829.0
3,1940.0,50.0,1180.0
3,1103.0,22.0,663.0
3,1502.0,19.0,902.0
3,852.0,28.0,532.0
3,2002.0,43.0,1202.0
3,1314.0,30.0,794.0
3,1809.0,25.0,1089.0
3,552.0,22.0,352.0
3,1426.0,18.0,866.0
3,1811.0,33.0,1091.0
3,1436.0,35.0,876.0
3,1049.0,21.0,649.0
3,706.0,29.0,426.0
3,1804.0,43.0,1084.0
3,1937.0,32.0,1177.0
3,1958.0,48.0,1198.0
3,848.0,35.0,528.0
3,1812.0,73.0,1092.0
3,1400.0,21.0,840.0
3,1805.0,44.0,1085.0
3,1214.0,39.0,734.0
3,658.0,52.0,418.0
3,732.0,25.0,452.0
3,914.0,36.0,554.0
3,1950.0,37.0,1190.0
3,1820.0,38.0,1100.0
3,748.0,38.0,468.0
3,1057.0,26.0,657.0
3,1409.0,18.0,849.0
3,1758.0,67.0,1078.0
3,1258.0,26.0,778.0
3,838.0,16.0,518.0
3,1428.0,18.0,868.0
3,1654.0,28.0,1014.0
3,1947.0,29.0,1187.0
3,1658.0,17.0,1018.0
3,1132.0,23.0,692.0
3,1355.0,32.0,835.0
3,953.0,21.0,593.0
3,1541.0,25.0,941.0
3,709.0,20.0,429.0
3,1343.0,16.0,823.0
3,1608.0,21.0,968.0
3,1055.0,25.0,655.0
3,1801.0,28.0,1081.0
3,1350.0,18.0,830.0
3,1305.0,24.0,785.0
3,1059.0,22.0,659.0
3,1817.0,36.0,1097.0
3,845.0,53.0,525.0
3,1237.0,19.0,757.0
3,1645.0,14.0,1005.0
3,552.0,20.0,352.0
3,2010.0,33.0,1210.0
3,1603.0,32.0,963.0
3,909.0,52.0,549.0
3,1537.0,38.0,937.0
3,845.0,37.0,525.0
3,900.0,40.0,540.0
3,908.0,41.0,548.0
3,1809.0,36.0,1089.0
3,1542.0,18.0,942.0
3,656.0,20.0,416.0
3,1309.0,24.0,789.0
3,2017.0,69.0,1217.0
3,1230.0,19.0,750.0
3,1657.0,27.0,1017.0
3,2141.0,41.0,1301.0
3,842.0,20.0,522.0
3,1048.0,26.0,648.0
3,1436.0,25.0,876.0
3,1527.0,30.0,927.0
3,902.0,35.0,542.0
3,1804.0,65.0,1084.0
3,2009.0,50.0,1209.0
3,1238.0,21.0,758.0
3,2047.0,92.0,1247.0
3,1430.0,19.0,870.0
3,1352.0,22.0,832.0
3,1600.0,18.0,960.0
3,727.0,17.0,447.0
3,1042.0,38.0,642.0
3,703.0,19.0,423.0
3,1245.0,17.0,765.0
3,1053.0,25.0,653.0
3,531.0,18.0,331.0
3,1822.0,37.0,1102.0
3,2024.0,58.0,1224.0
3,1621.0,31.0,981.0
3,903.0,33.0,543.0
3,1306.0,27.0,786.0
3,846.0,30.0,526.0
3,1258.0,23.0,778.0
3,1043.0,25.0,643.0
3,1105.0,23.0,665.0
3,1529.0,17.0,929.0
3,1556.0,24.0,956.0
3,1044.0,22.0,644.0
3,1454.0,23.0,894.0
3,1533.0,38.0,933.0
3,1424.0,19.0,864.0
3,928.0,31.0,568.0
3,1940.0,28.0,1180.0
3,2001.0,40.0,1201.0
3,855.0,30.0,535.0
3,1831.0,24.0,1111.0
3,1255.0,23.0,775.0
3,1802.0,26.0,1082.0
3,959.0,23.0,599.0
3,927.0,25.0,567.0
3,1035.0,23.0,635.0
3,2016.0,54.0,1216.0
2,1756.0,24.0,1076.0
2,726.0,18.0,446.0
2,1615.0,37.0,975.0
2,1106.0,19.0,666.0
2,1323.0,25.0,803.0
2,1820.0,39.0,1100.0
2,1253.0,18.0,773.0
2,1614.0,25.0,974.0
2,1105.0,21.0,665.0
2,1615.0,38.0,975.0
2,1113.0,25.0,673.0
2,1448.0,18.0,888.0
2,2018.0,15.0,1218.0
2,1350.0,13.0,830.0
2,1608.0,44.0,968.0
2,1300.0,18.0,780.0
2,2040.0,18.0,1240.0
2,1810.0,26.0,1090.0
2,1157.0,32.0,717.0
2,1801.0,34.0,1081.0
2,1826.0,36.0,1106.0
2,1505.0,21.0,905.0
2,2005.0,22.0,1205.0
2,1128.0,22.0,688.0
2,1121.0,22.0,681.0
2,856.0,36.0,536.0
2,1304.0,20.0,784.0
2,1452.0,26.0,892.0
2,1632.0,26.0,992.0
2,1508.0,28.0,908.0
2,859.0,52.0,539.0
2,903.0,24.0,543.0
2,1455.0,19.0,895.0
2,1537.0,16.0,937.0
2,1323.0,20.0,803.0
2,851.0,32.0,531.0
2,714.0,20.0,434.0
2,1310.0,25.0,790.0
2,1114.0,21.0,674.0
2,1754.0,22.0,1074.0
2,1959.0,25.0,1199.0
2,707.0,16.0,427.0
2,927.0,23.0,567.0
2,1956.0,27.0,1196.0
2,912.0,23.0,552.0
2,1647.0,18.0,1007.0
2,1353.0,16.0,833.0
2,1310.0,24.0,790.0
2,1837.0,20.0,1117.0
2,934.0,24.0,574.0
2,1140.0,19.0,700.0
2,1802.0,50.0,1082.0
2,1858.0,20.0,1138.0
2,1614.0,20.0,974.0
2,1721.0,30.0,1041.0
2,1104.0,17.0,664.0
2,1537.0,22.0,937.0
2,1811.0,23.0,1091.0
2,907.0,27.0,547.0
2,1557.0,53.0,957.0
2,1146.0,20.0,706.0
2,1530.0,25.0,930.0
2,847.0,35.0,527.0
2,1558.0,51.0,958.0
2,757.0,25.0,477.0
2,1111.0,30.0,671.0
2,731.0,12.0,451.0
2,1650.0,24.0,1010.0
2,933.0,19.0,573.0
2,1146.0,25.0,706.0
2,1802.0,52.0,1082.0
2,935.0,26.0,575.0
2,1013.0,23.0,613.0
2,1805.0,48.0,1085.0
2,1802.0,26.0,1082.0
2,855.0,18.0,535.0
2,1832.0,28.0,1112.0
2,1710.0,22.0,1030.0
2,1757.0,22.0,1077.0
2,926.0,20.0,566.0
2,2015.0,17.0,1215.0
2,1622.0,28.0,982.0
2,1653.0,21.0,1013.0
2,1059.0,15.0,659.0
2,1316.0,28.0,796.0
2,1816.0,26.0,1096.0
2,1105.0,19.0,665.0
2,2151.0,25.0,1311.0
2,1124.0,21.0,684.0
2,1457.0,14.0,897.0
2,1953.0,22.0,1193.0
2,657.0,21.0,417.0
2,648.0,21.0,408.0
2,1055.0,20.0,655.0
2,847.0,15.0,527.0
2,1903.0,21.0,1143.0
2,1833.0,29.0,1113.0
2,942.0,20.0,582.0
2,711.0,28.0,431.0
2,1115.0,18.0,675.0
2,2052.0,22.0,1252.0
2,1154.0,15.0,714.0
2,1419.0,17.0,859.0
2,1147.0,16.0,707.0
2,2023.0,16.0,1223.0
2,1814.0,55.0,1094.0
2,612.0,23.0,372.0
2,1408.0,13.0,848.0
2,2107.0,24.0,1267.0
2,1112.0,20.0,672.0
2,1455.0,29.0,895.0
2,906.0,32.0,546.0
2,2002.0,17.0,1202.0
2,1417.0,16.0,857.0
2,1814.0,35.0,1094.0
2,559.0,19.0,359.0
2,1459.0,23.0,899.0
2,1808.0,25.0,1088.0
2,1520.0,15.0,920.0
2,1131.0,19.0,691.0
2,712.0,37.0,432.0
2,1807.0,31.0,1087.0
2,1938.0,29.0,1178.0
2,2030.0,22.0,1230.0
2,853.0,28.0,533.0
2,2011.0,18.0,1211.0
2,1405.0,19.0,845.0
2,1754.0,15.0,1074.0
2,1545.0,16.0,945.0
2,653.0,19.0,413.0
2,731.0,23.0,451.0
2,936.0,21.0,576.0
2,1811.0,31.0,1091.0
2,1811.0,33.0,1091.0
2,752.0,21.0,472.0
2,1107.0,32.0,667.0
2,1424.0,19.0,864.0
2,1800.0,31.0,1080.0
2,1316.0,24.0,796.0
2,855.0,30.0,535.0
2,1428.0,17.0,868.0
2,1854.0,21.0,1134.0
2,1950.0,22.0,1190.0
2,1613.0,25.0,973.0
2,1133.0,18.0,693.0
2,1420.0,20.0,860.0
2,1021.0,23.0,621.0
2,1533.0,22.0,933.0
2,711.0,39.0,431.0
2,1415.0,23.0,855.0
2,1619.0,29.0,979.0
2,1136.0,31.0,696.0
2,1816.0,37.0,1096.0
2,1353.0,17.0,833.0
2,1314.0,23.0,794.0
2,1111.0,18.0,671.0
2,1816.0,34.0,1096.0
2,847.0,20.0,527.0
2,1245.0,15.0,765.0
2,1722.0,29.0,1042.0
2,556.0,41.0,356.0
2,2019.0,24.0,1219.0
2,1604.0,36.0,964.0
2,920.0,33.0,560.0
2,1541.0,23.0,941.0
2,846.0,33.0,526.0
2,857.0,32.0,537.0
2,904.0,24.0,544.0
2,1816.0,31.0,1096.0
2,1534.0,23.0,934.0
2,813.0,23.0,493.0
2,1322.0,28.0,802.0
2,2000.0,21.0,1200.0
2,1322.0,31.0,802.0
2,1709.0,19.0,1029.0
2,843.0,18.0,523.0
2,1126.0,25.0,686.0
2,1457.0,16.0,897.0
2,1536.0,17.0,936.0
2,905.0,25.0,545.0
2,1831.0,15.0,1111.0
2,1959.0,16.0,1199.0
2,1306.0,33.0,786.0
2,2030.0,28.0,1230.0
2,558.0,18.0,358.0
2,1500.0,31.0,900.0
2,1505.0,20.0,905.0
2,1739.0,18.0,1059.0
2,734.0,24.0,454.0
2,1152.0,20.0,712.0
2,710.0,16.0,430.0
2,1314.0,18.0,794.0
2,1209.0,17.0,729.0
2,538.0,22.0,338.0
2,1815.0,50.0,1095.0
2,2004.0,26.0,1204.0
2,1646.0,22.0,1006.0
2,1245.0,17.0,765.0
2,906.0,33.0,546.0
2,1313.0,23.0,793.0
2,854.0,30.0,534.0
2,1257.0,29.0,777.0
2,1227.0,20.0,747.0
2,1042.0,24.0,642.0
2,1552.0,22.0,952.0
2,1643.0,18.0,1003.0
2,1051.0,21.0,651.0
2,1436.0,21.0,876.0
2,1537.0,19.0,937.0
2,1456.0,13.0,896.0
2,931.0,20.0,571.0
2,1951.0,18.0,1191.0
2,1951.0,22.0,1191.0
2,856.0,33.0,536.0
2,1814.0,29.0,1094.0
2,1307.0,17.0,787.0
2,1814.0,25.0,1094.0
2,711.0,21.0,431.0
2,952.0,20.0,592.0
2,947.0,21.0,587.0
2,1046.0,19.0,646.0
2,2016.0,29.0,1216.0
1,1752.0,34.0,1072.0
1,745.0,22.0,465.0
1,1633.0,44.0,993.0
1,1053.0,46.0,653.0
1,1307.0,78.0,787.0
1,1828.0,49.0,1108.0
1,2121.0,19.0,1281.0
1,1313.0,23.0,793.0
1,1619.0,24.0,979.0
1,1118.0,40.0,678.0
1,1617.0,29.0,977.0
1,1055.0,26.0,655.0
1,1412.0,25.0,852.0
1,2111.0,20.0,1271.0
1,1401.0,22.0,841.0
1,1639.0,24.0,999.0
1,1321.0,26.0,801.0
1,2252.0,14.0,1372.0
1,1957.0,29.0,1197.0
1,1819.0,41.0,1099.0
1,1125.0,25.0,685.0
1,1800.0,21.0,1080.0
1,2013.0,24.0,1213.0
1,1812.0,28.0,1092.0
1,1450.0,23.0,890.0
1,2028.0,25.0,1228.0
1,937.0,34.0,577.0
1,1112.0,24.0,672.0
1,1137.0,34.0,697.0
1,1010.0,28.0,610.0
1,1257.0,25.0,777.0
1,710.0,31.0,430.0
1,1440.0,19.0,880.0
1,1620.0,28.0,980.0
1,1446.0,27.0,886.0
1,714.0,34.0,434.0
1,906.0,22.0,546.0
1,2112.0,20.0,1272.0
1,922.0,28.0,562.0
1,1421.0,22.0,861.0
1,1259.0,18.0,779.0
1,917.0,26.0,557.0
1,718.0,27.0,438.0
1,1207.0,20.0,727.0
1,1355.0,26.0,835.0
1,1841.0,47.0,1121.0
1,2034.0,24.0,1234.0
1,903.0,28.0,543.0
1,1959.0,28.0,1199.0
1,1001.0,27.0,601.0
1,1551.0,28.0,951.0
1,1145.0,31.0,705.0
1,1338.0,26.0,818.0
1,1809.0,69.0,1089.0
1,952.0,26.0,592.0
1,1158.0,35.0,718.0
1,1809.0,37.0,1089.0
1,1854.0,44.0,1134.0
1,957.0,48.0,597.0
1,1722.0,17.0,1042.0
1,1723.0,18.0,1043.0
1,1612.0,30.0,972.0
1,1127.0,24.0,687.0
1,1423.0,35.0,863.0
1,1811.0,31.0,1091.0
1,943.0,39.0,583.0
1,1429.0,28.0,869.0
1,1528.0,24.0,928.0
1,1534.0,20.0,934.0
1,823.0,81.0,503.0
1,911.0,19.0,551.0
1,1603.0,37.0,963.0
1,804.0,22.0,484.0
1,1215.0,20.0,735.0
1,727.0,37.0,447.0
1,1958.0,35.0,1198.0
1,1719.0,23.0,1039.0
1,1032.0,31.0,632.0
1,1159.0,24.0,719.0
1,1815.0,31.0,1095.0
1,927.0,37.0,567.0
1,920.0,35.0,560.0
1,1833.0,55.0,1113.0
1,1920.0,31.0,1160.0
1,1011.0,23.0,611.0
1,1858.0,23.0,1138.0
1,1648.0,41.0,1008.0
1,1859.0,33.0,1139.0
1,1605.0,27.0,965.0
1,1101.0,37.0,661.0
1,2027.0,29.0,1227.0
1,1706.0,25.0,1026.0
1,1220.0,25.0,740.0
1,1632.0,24.0,992.0
1,1944.0,36.0,1184.0
1,1112.0,24.0,672.0
1,1256.0,11.0,776.0
1,1805.0,24.0,1085.0
1,1118.0,22.0,678.0
1,1121.0,22.0,681.0
1,1504.0,18.0,904.0
1,2008.0,22.0,1208.0
1,930.0,23.0,570.0
1,1320.0,30.0,800.0
1,646.0,42.0,406.0
1,1120.0,28.0,680.0
1,1026.0,27.0,626.0
1,920.0,29.0,560.0
1,1904.0,29.0,1144.0
1,1831.0,59.0,1111.0
1,1028.0,30.0,628.0
1,712.0,31.0,432.0
1,1118.0,29.0,678.0
1,2153.0,22.0,1313.0
1,1116.0,23.0,676.0
1,2049.0,17.0,1249.0
1,1819.0,40.0,1099.0
1,1609.0,30.0,969.0
1,1136.0,28.0,696.0
1,1632.0,27.0,992.0
1,2029.0,19.0,1229.0
1,1815.0,36.0,1095.0
1,613.0,26.0,373.0
1,1354.0,22.0,834.0
1,1948.0,24.0,1188.0
1,1228.0,21.0,748.0
1,1601.0,19.0,961.0
1,919.0,26.0,559.0
1,2201.0,23.0,1321.0
1,1335.0,30.0,815.0
1,1821.0,30.0,1101.0
1,709.0,64.0,429.0
1,1431.0,29.0,871.0
1,1837.0,31.0,1117.0
1,1454.0,22.0,894.0
1,1204.0,24.0,724.0
1,719.0,13.0,439.0
1,1815.0,37.0,1095.0
1,2017.0,56.0,1217.0
1,951.0,30.0,591.0
1,1848.0,39.0,1128.0
1,2212.0,36.0,1332.0
1,1411.0,25.0,851.0
1,1951.0,33.0,1191.0
1,1810.0,26.0,1090.0
1,1126.0,22.0,686.0
1,1754.0,33.0,1074.0
1,733.0,25.0,453.0
1,733.0,47.0,453.0
1,954.0,22.0,594.0
1,1848.0,24.0,1128.0
1,1813.0,41.0,1093.0
1,757.0,37.0,477.0
1,1148.0,24.0,708.0
1,1408.0,19.0,848.0
1,1902.0,62.0,1142.0
1,1335.0,25.0,815.0
1,920.0,43.0,560.0
1,1430.0,35.0,870.0
1,1614.0,31.0,974.0
1,1959.0,29.0,1199.0
1,1603.0,28.0,963.0
1,1123.0,23.0,683.0
1,1416.0,27.0,856.0
1,930.0,32.0,570.0
1,2004.0,34.0,1204.0
1,746.0,24.0,466.0
1,1337.0,29.0,817.0
1,740.0,23.0,460.0
1,1616.0,21.0,976.0
1,1132.0,24.0,692.0
1,1823.0,30.0,1103.0
1,1402.0,18.0,842.0
1,1311.0,17.0,791.0
1,1136.0,24.0,696.0
1,1948.0,31.0,1188.0
1,917.0,23.0,557.0
1,1740.0,30.0,1060.0
1,1251.0,21.0,771.0
1,1547.0,16.0,947.0
1,548.0,52.0,348.0
1,2118.0,26.0,1278.0
1,1021.0,35.0,621.0
1,1555.0,16.0,955.0
1,857.0,27.0,537.0
1,958.0,32.0,598.0
1,1035.0,27.0,635.0
1,1839.0,32.0,1119.0
1,1605.0,31.0,965.0
1,703.0,33.0,423.0
1,1325.0,30.0,805.0
1,2015.0,25.0,1215.0
1,1259.0,44.0,779.0
1,1705.0,19.0,1025.0
1,1.0,15.0,1.0
1,918.0,25.0,558.0
1,1105.0,25.0,665.0
1,1417.0,21.0,857.0
1,2142.0,21.0,1302.0
1,2126.0,24.0,1286.0
1,933.0,46.0,573.0
1,1811.0,42.0,1091.0
1,2037.0,45.0,1237.0
1,1303.0,33.0,783.0
1,2027.0,29.0,1227.0
1,555.0,28.0,355.0
1,1441.0,23.0,881.0
1,1420.0,31.0,860.0
1,1619.0,23.0,979.0
1,739.0,30.0,459.0
1,1042.0,25.0,642.0
1,711.0,24.0,431.0
1,1250.0,14.0,770.0
1,1110.0,26.0,670.0
1,551.0,30.0,351.0
1,1819.0,22.0,1099.0
1,2018.0,30.0,1218.0
1,1630.0,19.0,990.0
1,1246.0,18.0,766.0
1,951.0,23.0,591.0
1,1301.0,29.0,781.0
1,857.0,23.0,537.0
1,1346.0,23.0,826.0
1,1128.0,30.0,688.0
1,2047.0,43.0,1247.0
1,1157.0,50.0,717.0
1,1545.0,18.0,945.0
1,2030.0,23.0,1230.0
1,1045.0,37.0,645.0
1,1546.0,26.0,946.0
1,1515.0,28.0,915.0
1,1140.0,25.0,700.0
1,1005.0,41.0,605.0
1,1950.0,25.0,1190.0
1,2109.0,22.0,1269.0
1,925.0,19.0,565.0
1,1954.0,32.0,1194.0
1,1309.0,28.0,789.0
1,1809.0,24.0,1089.0
1,715.0,52.0,435.0
1,952.0,29.0,592.0
1,1057.0,25.0,657.0
1,1057.0,34.0,657.0
1,2202.0,19.0,1322.0
1,1019.0,32.0,619.0
7,2137.0,20.0,1297.0
7,722.0,21.0,442.0
7,1620.0,40.0,980.0
7,1040.0,24.0,640.0
7,1259.0,23.0,779.0
7,1852.0,39.0,1132.0
7,2150.0,22.0,1310.0
7,1241.0,20.0,761.0
7,1637.0,19.0,997.0
7,1110.0,23.0,670.0
7,1603.0,24.0,963.0
7,1034.0,25.0,634.0
7,1422.0,22.0,862.0
7,2106.0,25.0,1266.0
7,1436.0,20.0,876.0
7,1606.0,29.0,966.0
7,1303.0,21.0,783.0
7,2104.0,31.0,1264.0
7,2026.0,26.0,1226.0
7,1046.0,22.0,646.0
7,1817.0,23.0,1097.0
7,2027.0,24.0,1227.0
7,1808.0,23.0,1088.0
7,1408.0,19.0,848.0
7,848.0,28.0,528.0
7,1053.0,36.0,653.0
7,1058.0,17.0,658.0
7,853.0,26.0,533.0
7,1254.0,25.0,774.0
7,1620.0,36.0,980.0
7,1459.0,16.0,899.0
7,705.0,27.0,425.0
7,855.0,21.0,535.0
7,2052.0,30.0,1252.0
7,936.0,30.0,576.0
7,1428.0,24.0,868.0
7,1249.0,29.0,769.0
7,855.0,34.0,535.0
7,716.0,22.0,436.0
7,1205.0,15.0,725.0
7,1109.0,31.0,669.0
7,1800.0,24.0,1080.0
7,2115.0,23.0,1275.0
7,913.0,23.0,553.0
7,2018.0,27.0,1218.0
7,1041.0,19.0,641.0
7,1559.0,18.0,959.0
7,1057.0,24.0,657.0
7,1257.0,23.0,777.0
7,1815.0,86.0,1095.0
7,910.0,24.0,550.0
7,1113.0,23.0,673.0
7,1914.0,25.0,1154.0
7,1919.0,37.0,1159.0
7,932.0,27.0,572.0
7,1602.0,21.0,962.0
7,1134.0,14.0,694.0
7,1527.0,35.0,927.0
7,1816.0,51.0,1096.0
7,903.0,30.0,543.0
7,1420.0,21.0,860.0
7,1109.0,27.0,669.0
7,1551.0,20.0,951.0
7,707.0,23.0,427.0
7,935.0,21.0,575.0
7,1643.0,19.0,1003.0
7,753.0,25.0,473.0
7,1047.0,21.0,647.0
7,1659.0,24.0,1019.0
7,915.0,31.0,555.0
7,1054.0,29.0,654.0
7,1833.0,39.0,1113.0
7,1633.0,28.0,993.0
7,850.0,22.0,530.0
7,910.0,25.0,550.0
7,1829.0,34.0,1109.0
7,1819.0,25.0,1099.0
7,920.0,17.0,560.0
7,1812.0,21.0,1092.0
7,1554.0,15.0,954.0
7,926.0,57.0,566.0
7,2050.0,23.0,1250.0
7,1610.0,24.0,970.0
7,1211.0,35.0,731.0
7,1708.0,23.0,1028.0
7,2041.0,38.0,1241.0
7,1034.0,18.0,634.0
7,1238.0,17.0,758.0
7,1808.0,33.0,1088.0
7,1030.0,17.0,630.0
7,2012.0,50.0,1212.0
7,1057.0,26.0,657.0
7,1318.0,20.0,798.0
7,2157.0,21.0,1317.0
7,654.0,38.0,414.0
7,1304.0,21.0,784.0
7,644.0,31.0,404.0
7,1039.0,22.0,639.0
4,2057.0,20.0,1257.0
4,1617.0,29.0,977.0
4,1152.0,21.0,712.0
4,1617.0,28.0,977.0
4,2048.0,67.0,1248.0
4,1035.0,27.0,635.0
4,1313.0,23.0,793.0
4,1814.0,70.0,1094.0
4,1033.0,23.0,633.0
4,2014.0,71.0,1214.0
4,1042.0,26.0,642.0
4,1259.0,29.0,779.0
4,1950.0,50.0,1190.0
4,650.0,20.0,410.0
4,1308.0,22.0,788.0
4,642.0,20.0,402.0
4,1042.0,33.0,642.0
4,843.0,33.0,523.0
4,834.0,20.0,514.0
4,1839.0,68.0,1119.0
4,1827.0,108.0,1107.0
4,920.0,41.0,560.0
4,702.0,20.0,422.0
4,1035.0,30.0,635.0
4,1902.0,107.0,1142.0
4,1044.0,27.0,644.0
4,2138.0,48.0,1298.0
4,1346.0,17.0,826.0
4,1102.0,24.0,662.0
4,1609.0,23.0,969.0
4,2042.0,63.0,1242.0
4,1824.0,26.0,1104.0
4,558.0,16.0,358.0
4,1440.0,18.0,880.0
4,1955.0,52.0,1195.0
4,1140.0,14.0,700.0
4,1426.0,16.0,866.0
4,904.0,27.0,544.0
4,2002.0,78.0,1202.0
4,1323.0,16.0,803.0
4,1842.0,126.0,1122.0
4,552.0,18.0,352.0
4,1425.0,27.0,865.0
4,1830.0,116.0,1110.0
4,1439.0,16.0,879.0
4,1052.0,30.0,652.0
4,704.0,24.0,424.0
4,1826.0,79.0,1106.0
4,2002.0,36.0,1202.0
4,854.0,32.0,534.0
4,1835.0,62.0,1115.0
4,2148.0,40.0,1308.0
4,1402.0,37.0,842.0
4,1954.0,34.0,1194.0
4,2133.0,42.0,1293.0
4,1031.0,22.0,631.0
4,1755.0,26.0,1075.0
4,653.0,19.0,413.0
4,727.0,29.0,447.0
4,909.0,38.0,549.0
4,1820.0,129.0,1100.0
4,1811.0,65.0,1091.0
4,748.0,17.0,468.0
4,1100.0,23.0,660.0
4,1410.0,20.0,850.0
4,1803.0,70.0,1083.0
4,1259.0,19.0,779.0
4,847.0,25.0,527.0
4,1427.0,22.0,867.0
4,1606.0,19.0,966.0
4,2016.0,53.0,1216.0
4,1845.0,46.0,1125.0
4,1100.0,29.0,660.0
4,1358.0,23.0,838.0
4,900.0,33.0,540.0
4,2108.0,45.0,1268.0
4,700.0,17.0,420.0
4,1334.0,26.0,814.0
4,732.0,45.0,452.0
4,1610.0,33.0,970.0
4,1058.0,23.0,658.0
4,1820.0,133.0,1100.0
4,1412.0,24.0,852.0
4,1257.0,19.0,777.0
4,1044.0,24.0,644.0
4,1834.0,124.0,1114.0
4,846.0,25.0,526.0
4,1249.0,27.0,769.0
4,1245.0,22.0,765.0
4,1407.0,16.0,847.0
4,549.0,16.0,349.0
4,2052.0,35.0,1252.0
4,907.0,23.0,547.0
4,1541.0,26.0,941.0
4,840.0,22.0,520.0
4,851.0,35.0,531.0
4,912.0,36.0,552.0
4,1828.0,51.0,1108.0
4,1532.0,18.0,932.0
4,844.0,31.0,524.0
4,1259.0,29.0,779.0
4,2019.0,22.0,1219.0
4,1230.0,14.0,750.0
4,1657.0,23.0,1017.0
4,837.0,25.0,517.0
4,1038.0,40.0,638.0
4,1420.0,27.0,860.0
4,2131.0,67.0,1291.0
4,2127.0,40.0,1287.0
4,858.0,29.0,538.0
4,1838.0,79.0,1118.0
4,2017.0,24.0,1217.0
4,1236.0,12.0,756.0
4,2110.0,47.0,1270.0
4,1434.0,27.0,874.0
4,1405.0,20.0,845.0
4,1634.0,24.0,994.0
4,724.0,21.0,444.0
4,1032.0,29.0,632.0
4,742.0,37.0,462.0
4,1242.0,15.0,762.0
4,1058.0,37.0,658.0
4,533.0,20.0,333.0
4,1828.0,58.0,1108.0
4,2141.0,37.0,1301.0
4,1618.0,37.0,978.0
4,1239.0,17.0,759.0
4,858.0,36.0,538.0
4,1253.0,21.0,773.0
4,846.0,35.0,526.0
4,1248.0,27.0,768.0
4,1050.0,27.0,650.0
4,2019.0,44.0,1219.0
4,1141.0,14.0,701.0
4,1631.0,23.0,991.0
4,2018.0,30.0,1218.0
4,1041.0,26.0,641.0
4,1439.0,17.0,879.0
4,1430.0,21.0,870.0
4,1104.0,25.0,664.0
4,923.0,42.0,563.0
4,1940.0,24.0,1180.0
4,2011.0,33.0,1211.0
4,848.0,42.0,528.0
4,2309.0,41.0,1389.0
4,1306.0,22.0,786.0
4,1858.0,52.0,1138.0
4,744.0,16.0,464.0
4,909.0,32.0,549.0
4,929.0,34.0,569.0
4,1032.0,21.0,632.0
4,2110.0,45.0,1270.0
4,925.0,31.0,565.0
3,1801.0,21.0,1081.0
3,722.0,18.0,442.0
3,1614.0,21.0,974.0
3,1049.0,34.0,649.0
3,1257.0,36.0,777.0
3,1811.0,31.0,1091.0
3,1243.0,21.0,763.0
3,1620.0,18.0,980.0
3,1050.0,43.0,650.0
3,1629.0,27.0,989.0
3,1032.0,24.0,632.0
3,1403.0,22.0,843.0
3,2023.0,22.0,1223.0
3,1408.0,18.0,848.0
3,1602.0,24.0,962.0
3,1253.0,33.0,773.0
3,2007.0,34.0,1207.0
3,1810.0,22.0,1090.0
3,1132.0,20.0,692.0
3,1802.0,23.0,1082.0
3,2030.0,16.0,1230.0
